HeatCapacityMolar_composition_average,NdValence_max_value,GSenergy_pa_composition_average,HeatCapacityMolar_arithmetic_average,BCCvolume_pa_arithmetic_average,AtomicRadii_max_value,BCCefflatcnt_arithmetic_average,IonicRadii_composition_average,phi_composition_average,ElectricalConductivity_composition_average,IsBoron_arithmetic_average,ElasticModulus_difference,BCCvolume_padiff_composition_average,ICSDVolume_composition_average,NpUnfilled_arithmetic_average,ThermalExpansionCoefficient_max_value,MeltingT_min_value,GSmagmom_composition_average,AtomicWeight_arithmetic_average,ElectronAffinity_composition_average,IsHexagonal_composition_average,ICSDVolume_arithmetic_average,GSestBCClatcnt_arithmetic_average,GSvolume_pa_max_value,ThermalConductivity_composition_average
28.083111111111112,10.0,-4.176405592777779,26.875999999999998,18.023333333333333,1.59,6.420852513,1.2077777777777776,1.4277777777777778,2.2111111111111112,0.0,5.0,-2.159444444444444,20.633333333333336,1.6666666666666663,780.0,54.8,0.0,83.39013333333334,116.51111111111109,0.1111111111111111,23.0,3.334465783,31.56,16.333822222222224
28.691999999999997,2.0,-5.64204229,28.349,20.14,1.798,6.486633843,1.2833333333333332,1.1,2.3666666666666667,0.0,0.0,-0.99,22.466666666666665,1.0,780.0,54.8,0.0,124.01873,94.06666666666666,0.0,25.05,3.323125707,32.37,18.178266666666666
24.8948,10.0,-3.262847443666,24.546,20.183333333333334,1.9,6.788422212333334,0.7659999999999999,4.57,33.300079999999994,0.0,157.0,-1.1546666665999998,22.08,1.3333333333333333,71.0,370.87,0.0,82.68061276,170.90400000000002,0.0,25.53333333333333,3.515654993666667,29.2433333333,248.0
24.52,8.0,-9.049876645,24.52,14.815,1.3619999999999999,6.186409084,0.63,5.025,20.15,0.0,8.0,0.15,13.5,0.0,8.2,2237.0,0.0,99.43275,108.0,0.0,13.5,3.0822495175,15.69,144.0
20.450615384615386,10.0,-4.794354695770768,22.081,11.75,1.71,5.2282701446666655,0.9392307692307692,5.146153846153847,0.4307692307715385,0.6666666666666666,429.0,-2.2603846153846154,20.515384615384622,3.333333333333333,29.9,14.01,0.0,72.0674133333333,48.369230769230754,0.5384615384615385,22.73333333333333,2.856819572,26.91,16.09146153846154
25.58333333333333,10.0,-3.1123876066666663,25.58333333333333,31.3,2.15,7.633138489333334,1.0066666666666666,3.666666666666667,22.200000000000006,0.0,109.0,-1.45,34.36666666666667,1.0,22.5,544.4,0.0,120.0488,20.099999999999994,0.0,34.36666666666667,3.8720410593333328,54.23,137.46666666666667
24.96,9.0,-8.437308725,24.96,15.38,1.38,6.266222787999999,0.61,5.15,13.35,0.0,147.0,0.025,15.3,0.0,8.8,2041.4,0.0,145.52200000000002,150.65,0.0,15.3,3.1313885965,15.69,104.8
26.948,2.0,-5.5532589425,26.948,9.865,1.4480000000000002,5.0240504865,1.075,4.5,1.3,0.0,0.0,-1.7875,24.8,0.0,8.6,14.01,1.126666666665e-05,24.43747,46.4,1.0,24.8,2.792459835,16.69,11.04075
25.068,9.0,-5.904843937500001,25.068,17.14333333333333,1.6059999999999999,6.467457149,0.5166666666666666,4.816666666666666,3.633333333333333,0.0,170.0,-2.7984126983333337,19.633333333333333,1.0,127.0,317.3,2.1166666666666666e-06,90.33789133333332,98.36666666666667,0.3333333333333333,19.633333333333333,3.4040258473333327,22.5702380952,29.211666666666666
24.92,10.0,-4.612801473999999,25.32,22.833333333333336,1.798,7.075261468666666,0.762,4.54,20.9400012,0.0,42.0,-1.5459999999999998,22.2,1.3333333333333333,14.2,1211.4,0.0,167.21487633333334,137.096,0.0,23.96666666666666,3.6063690573333336,32.37,161.56
24.41133333333333,10.0,-4.710821732593333,25.480666666666664,20.156666666666666,1.766,6.711161443333332,0.6566666666666667,4.326666666666666,1.8666686666666668,0.0,136.0,-2.6585185184444438,22.91111111111111,1.3333333333333333,13.4,1211.4,0.06615496666666668,98.75457333333333,103.44444444444444,0.2222222222222222,21.366666666666667,3.4242951839999995,30.7333333333,53.61111111111111
22.93242857142857,8.0,-8.018378850714285,19.729,11.703333333333333,1.429,5.613454897666666,0.5928571428571429,4.855714285714286,9.095714285714283,0.0,201.0,0.14142857142857146,13.185714285714289,1.3333333333333333,13.4,1728.0,0.2551691571428572,54.53682666666667,106.18571428571428,0.14285714285714285,11.5,2.7662191560000005,18.18,61.88571428571429
22.796,7.0,-5.950496632334,24.66666666666667,20.453333333333333,1.7819999999999998,6.7776875070000004,0.518,4.572,4.440239999999998,0.0,476.0,-3.3373333333999997,21.14,1.3333333333333333,9.4,1629.0,0.0,126.40928333333336,120.16,0.2,21.9,3.4951813363333333,31.7366666667,120.42
25.2785,10.0,-2.874741185,25.139,16.62,1.55,6.4305514925,0.8274999999999999,4.575,39.52499999999999,0.0,68.3,0.0016666667500000005,18.075,0.0,46.0,453.69,0.0,101.9537845,182.005,0.0,19.25,3.217006445,16.7,258.925
25.989666666666665,10.0,-1.1908926716666666,25.9745,28.235,1.97,7.5914019265,0.9666666666666666,3.55,20.233333333333334,0.0,41.0,-0.21333333333333326,29.03333333333333,0.0,30.8,594.22,0.0,76.2445,-52.0,0.6666666666666666,32.8,3.8090909475,37.77,131.2
29.210444444444448,5.0,-2.5840925724066666,21.183000000000003,35.69333333333333,2.35,7.84162673,1.6044444444444443,1.088888888888889,3.6445555555555553,0.0,377.6,-2.8448148148888888,37.7111111111111,0.3333333333333333,82.0,171.6,0.0,57.5171,251.05777777777783,0.1111111111111111,39.6,3.994812749666667,73.10666666670001,28.405933333333333
25.09333333333333,10.0,-3.70839403,25.74666666666667,20.75,1.821,6.7445992750000014,0.8933333333333332,4.223333333333334,51.21666666666667,0.0,86.0,0.011666666666666669,16.400000000000002,0.0,18.9,1234.93,0.0,105.21873333333332,108.15,0.16666666666666666,21.0,3.372755064333334,34.81,341.5833333333333
29.9064,10.0,-1.400779362166,28.97466666666667,33.39333333333333,2.35,7.471997761000002,1.29,1.26,6.22,0.0,59.6,-0.9368333334,29.26,0.3333333333333333,1800.0,53.5,0.0,56.83590106666667,206.472,0.2,37.83333333333333,3.7822707246666663,73.10666666670001,39.876740000000005
24.975,7.0,-9.15971397,24.85,16.405,1.429,6.394368346,0.6325000000000001,5.175,17.625,0.0,429.0,0.315,14.875000000000002,0.0,7.3,2739.0,0.0,142.56169,136.5,0.0,15.95,3.1822969075,18.18,123.675
27.63875,10.0,-4.38339646041875,27.215,31.015,1.7819999999999998,7.915942615,1.1237499999999998,3.5625,0.9,0.0,23.0,-0.9004166668750001,33.175,1.5,13.4,544.4,0.0,183.952875,72.5,0.625,33.599999999999994,4.0140977505,32.95,9.88875
23.409000000000002,6.0,-8.916716789,24.11833333333333,16.473333333333333,1.385,6.394023211,0.518,4.82,5.64016,0.0,388.0,-2.095,17.740000000000006,1.3333333333333333,13.9,1408.0,0.0,152.11480333333333,97.44,0.4,18.3,3.3031027243333333,20.44,99.76
27.0815,8.0,-4.533689273886667,26.003,22.67666666666667,1.7730000000000001,7.050572712666668,0.9183333333333332,3.615,8.3,0.0,285.6,0.028333333333333332,26.88333333333333,0.0,24.8,923.0,0.0,96.57016666666668,15.0,0.8333333333333333,22.166666666666664,3.5185802133333333,31.24,58.13333333333333
13.513142857142856,0.0,-5.998530169288571,19.5785,34.85,2.22,7.3322341070000006,0.4,4.874285714285714,0.4000000000042857,0.5,428.0,-0.9107142857142856,15.571428571428573,2.5,20.6,1000.0,0.0,74.069,15.714285714285715,0.0,35.25,3.72933937,63.59,25.771428571428572
25.74125,7.0,-9.45946857625,26.3825,17.43,1.385,6.514482932000001,0.675,5.137499999999998,16.875,0.0,347.0,0.36625,15.625000000000002,0.0,13.9,1408.0,0.0,215.122955,112.5,0.0,17.450000000000006,3.2365364540000003,20.025,117.15
26.07333333333333,10.0,-2.672172105,25.715,35.96,2.15,8.0925082535,1.0333333333333332,3.2,4.6,0.0,24.0,-1.935,44.5,1.5,22.5,1050.0,0.0,81.27080000000002,-86.33333333333331,0.0,38.75,4.154319564,54.23,19.02
24.4872,10.0,-4.133741361,25.330666666666666,28.73333333333333,2.15,7.434309727666665,0.698,4.299999999999999,3.0000017999999997,0.0,112.0,-2.763,27.46,1.3333333333333333,22.5,1050.0,0.0,88.89333333333332,50.4,0.0,30.96666666666667,3.806069778666666,54.23,51.006
26.1654,10.0,-3.990319054999,26.26933333333333,25.01,1.7730000000000001,7.3154241429999995,0.8680000000000001,4.268000000000002,16.009999999999998,0.0,15.299999999999995,-1.7879999999999998,26.630000000000006,1.0,14.2,903.78,0.0,160.40885633333338,122.222,0.3,26.23333333333333,3.7233677736666655,31.56,108.03
28.180545454545456,2.0,-5.336644540454546,27.18266666666667,20.546666666666667,1.8769999999999998,6.5952603960000005,1.2127272727272724,1.267272727272727,0.8181818181818181,0.0,60.0,-0.9981818181818182,21.009090909090904,0.6666666666666666,780.0,54.8,4.0969696969636364e-06,67.59062333333334,102.51818181818182,0.3636363636363637,24.1,3.348382978,36.8975,6.606527272727273
29.330666666666666,10.0,-2.1278883333333334,27.357333333333337,13.786666666666667,1.444,5.983032479666668,1.22,1.5833333333333337,18.616666666666667,0.0,1.7000000000000028,-0.8683333333333334,16.583333333333332,0.3333333333333333,1800.0,53.5,0.0,107.94439073333334,276.74,0.0,16.766666666666666,3.034870762333333,16.7,124.35193333333336
26.37352941176471,10.0,-3.76817635196,25.84666666666667,20.106666666666673,1.7730000000000001,6.720975590666669,0.7164705882352941,3.9229411764705877,1.994117647058824,0.3333333333333333,248.0,-0.6558823529411764,21.976470588235294,1.6666666666666667,19.7,302.91,0.0,94.7397,36.0,0.2352941176470588,21.066666666666666,3.3799029750000003,31.24,36.688235294117646
27.7215,10.0,-4.5891461075,27.226,16.016666666666666,1.71,6.174712400999999,1.13875,2.53125,4.45,0.3333333333333333,115.0,-0.9475,17.725,2.333333333333333,780.0,54.8,0.0,108.93423333333334,96.8,0.125,20.166666666666664,3.157466545333333,26.91,32.8212
29.6034,0.0,-2.064389961998,30.519000000000002,19.026666666666664,1.9,6.518728055666668,1.254,1.6200000000000003,12.06,0.0,0.0,-1.1664999998,33.08,1.0,780.0,54.8,0.0,24.81405642666667,129.60000000000002,0.0,28.666666666666664,3.390582705666666,29.2433333333,84.65525999999998
24.242666666666665,10.0,-5.349051225,24.242666666666665,21.43,1.798,6.894422402666668,0.72,4.383333333333333,18.633466666666667,0.0,89.0,-1.74,23.23333333333333,1.3333333333333333,14.2,1337.33,0.0,152.36337633333338,118.78,0.0,23.23333333333333,3.560216506,32.37,173.0
25.3,10.0,-3.321086611113333,25.085,19.69,1.6,6.648293401,0.8899999999999999,1.4833333333333334,20.233466666666672,0.0,84.0,-4.305555555333333,26.53333333333333,1.0,18.8,722.66,0.0,95.573,166.2,0.6666666666666666,22.85,3.459972762,34.7633333333,135.23333333333332
25.31,6.0,-8.841756018333333,25.415,16.3,1.564,6.302304256499999,0.6433333333333333,4.486666666666666,8.6,0.0,72.0,-0.11,15.266666666666666,0.0,11.8,1811.0,1.4071085333333333,117.1675,16.0,0.3333333333333333,17.049999999999994,3.1599687419999998,22.2,61.13333333333333
26.75,10.0,-2.82347854,26.75,23.09,1.757,7.098770933,0.8466666666666667,3.74,7.166666666666666,0.3333333333333333,81.0,0.15500000000000005,23.933333333333334,1.6666666666666667,32.1,429.75,0.0,115.819,26.333333333333336,0.6666666666666666,23.933333333333334,3.5403875326666667,30.585,70.63333333333333
26.182,10.0,-2.746366962,26.41,35.425,2.15,8.028197487,0.748,3.76,2.44,0.5,4.0,-0.998,26.880000000000006,2.5,22.5,302.91,0.0,78.67150000000002,-10.400000000000002,0.0,37.8,4.06125205,54.23,33.18600000000001
24.609,10.0,-3.1389394796305714,25.807666666666666,20.793333333333333,1.66,6.902130992666668,0.54,1.7142857142857144,1.1142857142857143,0.3333333333333333,8.0,-6.1764408867142855,25.542857142857148,2.333333333333333,70.0,234.32,0.0,115.82433333333331,122.81142857142856,0.0,25.2,3.688422446333333,25.786875,24.65942857142857
41.4825,10.0,-1.43382955125,37.16666666666667,56.63333333333334,2.67,9.015879803666666,1.725,1.2,4.2500000000050004,0.0,8.2,-3.2820833332499997,43.525,0.3333333333333333,100.0,301.59,0.0,88.91697396666667,173.9725,0.0,43.86666666666667,4.589523483333333,115.765,30.3745
23.9452,10.0,-4.379687785334,24.772666666666666,21.15333333333333,1.7819999999999998,6.871619605666666,0.6799999999999999,4.582000000000002,19.70016,0.0,105.0,-2.2433333334,21.14,1.3333333333333333,14.2,1337.33,0.0,127.99247300000002,152.536,0.2,22.93333333333333,3.551429811,31.7366666667,188.22
17.27707142857143,0.0,-3.812795484285714,22.2815,19.24,1.757,6.442891883,0.4892857142857143,4.9192857142857145,23.3,0.0,228.0,-0.07678571428571428,9.707142857142856,0.0,11.3,1560.0,0.0,88.13559099999998,-219.28571428571428,1.0,19.35,3.224195064,30.585,186.7357142857143
25.62586206896552,10.0,-2.3209516101724144,25.96,23.345,1.81,7.0700756635,0.7979310344827586,3.9137931034482767,13.775862068965516,0.0,30.599999999999994,0.1927586206896552,18.782758620689656,0.0,30.2,692.68,0.0,77.14292499999998,0.0,1.0,24.0,3.524422549,32.365,95.55862068965516
24.385,7.0,-9.03246481625,24.71,18.33,1.6,6.600086492999999,0.6749999999999999,4.9125000000000005,11.75,0.0,336.0,0.18875000000000006,16.3,0.0,6.4,2128.0,0.0,96.147,95.0,1.0,18.6,3.2969429755,23.195,93.425
26.23,10.0,-3.8464698725,26.23,26.835,1.8769999999999998,7.404014157000001,1.1549999999999998,3.76,32.4,0.0,30.0,0.22125,27.2,0.0,18.9,1193.0,0.0,123.386835,87.85,0.5,27.2,3.6954682660000002,36.8975,221.25
24.21333333333333,9.0,-4.3787470950000005,24.21333333333333,27.53,2.15,7.281378632333332,0.7166666666666666,4.25,4.800133333333333,0.0,160.0,-2.3666666666666667,30.36666666666667,1.3333333333333333,22.5,1050.0,0.0,103.5965,56.96666666666667,0.0,30.36666666666667,3.774139152,54.23,74.37666666666667
27.64933333333333,6.0,-9.214528803333334,26.912,10.78,1.34,5.485801405,1.35,6.373333333333332,4.1000000000000005,0.0,0.0,-5.029166666666667,19.666666666666668,1.5,240.0,63.05,0.0,102.11835,32.0,1.0,18.200000000000006,3.0671320355,14.76875,29.21732
26.39,10.0,-5.230399188888334,26.919999999999995,23.57,1.7730000000000001,7.156456327333333,0.725,4.951666666666667,7.0166666666666675,0.3333333333333333,161.0,0.05666666666666668,19.683333333333334,1.6666666666666667,32.1,429.75,0.0,157.46733333333333,150.03333333333333,0.16666666666666666,24.266666666666666,3.574669963333333,31.24,63.11666666666666
24.588,10.0,-5.548207383333333,25.271,25.885,1.798,7.390522896499999,0.7033333333333334,4.133333333333333,2.3666686666666665,0.0,42.0,-2.5966666666666662,25.73333333333333,2.0,11.0,1211.4,0.0,152.33903,80.0,0.0,27.5,3.79933256,32.37,57.93333333333333
25.125,10.0,-4.858119041249998,25.02,18.765,1.59,6.53761727,0.7325,4.575,6.425,0.0,141.0,-3.30375,25.425,1.5,13.0,903.78,0.3871178,90.3465975,93.25,0.25,20.65,3.3589943695,31.56,43.225
24.68,10.0,-4.162071611666667,24.68,30.890000000000004,2.22,7.452774781666665,0.7733333333333333,4.156666666666666,4.2668,0.0,149.0,-1.9233333333333331,32.5,1.3333333333333333,20.6,1000.0,0.0,90.61083333333332,47.2,0.0,32.5,3.8465654203333335,63.59,79.4
25.76028571428572,10.0,-2.922395925,25.831,19.586666666666666,1.66,6.755696602,0.62,1.7,7.957142857142857,0.3333333333333333,81.0,-3.2085714285714286,26.642857142857146,2.333333333333333,45.0,429.75,0.0,86.38600000000001,119.69142857142859,0.7142857142857142,23.666666666666664,3.469896986,25.92,41.05142857142857
23.63333333333333,5.0,-7.585618733333333,23.775,14.045000000000002,1.43,6.0509224150000005,0.5933333333333334,4.5,17.833333333333336,0.5,188.5,0.13333333333333333,13.533333333333335,2.5,23.1,933.47,0.0,39.488819299999996,57.66666666666666,0.0,14.3,3.0121590560000002,16.48,141.46666666666667
25.291000000000004,10.0,-5.422120180335,25.18666666666667,24.52333333333333,1.6,7.2908887103333315,0.8290000000000001,2.095,2.5001,0.0,64.0,-4.1256666665,28.42,1.6666666666666663,18.8,722.66,0.0,114.08879333333331,144.075,0.5,27.4,3.802151405,34.7633333333,22.145000000000003
25.095,10.0,-3.6238413216666663,25.75,18.396666666666672,1.94,6.417067923666668,0.7666666666666666,4.263333333333334,43.51666666666666,0.0,190.0,-0.04833333333333334,16.51666666666667,0.0,25.1,1092.0,0.09923245,98.43113333333332,105.7,0.0,21.233333333333334,3.2124966126666665,34.12,288.26666666666665
23.7375,10.0,-3.676312529375,24.08333333333333,16.246666666666666,1.444,6.381309588333334,0.5675,2.1375,25.15,0.3333333333333333,61.0,-5.0059375,21.25,2.333333333333333,70.0,388.36,0.0,55.638246200000005,142.885,0.0,19.766666666666666,3.3750009646666665,25.786875,166.6345
24.371294117647057,10.0,-7.728424562352941,24.480666666666664,18.533333333333328,1.6059999999999999,6.646863831333332,0.6229411764705882,4.594117647058823,5.417648117647059,0.0,470.0,-1.283529411764706,19.376470588235293,1.3333333333333333,10.0,1211.4,1.4941176470588239e-06,102.60863733333332,91.9058823529412,0.6470588235294117,20.3,3.3897545226666663,23.005,60.92941176470589
25.8415,10.0,-2.87173472,25.8415,23.21,1.71,7.174050625,1.045,1.95,6.8,0.5,8.0,-3.205,29.15,3.5,45.0,494.0,0.0,141.67165,112.48,1.0,29.15,3.7521188725,26.91,24.07
24.473000000000006,10.0,-3.7894544225,24.417333333333332,17.33,1.39,6.5080021336666665,0.6074999999999999,4.5625,6.12500075,0.0,76.0,-2.5787500000000003,20.075,2.333333333333333,30.2,692.68,0.0,70.98053333333334,68.5,0.25,19.6,3.3855620376666673,23.005,68.975
26.72475,10.0,-3.45786770875,26.4595,31.025,1.97,7.8868119955,0.7825,3.75,14.35,0.0,29.0,-6.27875,31.275,2.0,22.3,505.08,0.0,79.39399999999999,51.75,0.0,35.55,4.140050443,37.77,99.95
17.2685,10.0,-5.01094394,17.2685,13.125,1.489,5.7632161570000005,0.5549999999999999,5.145,7.385,0.0,55.0,0.5575,13.55,2.0,30.8,594.22,0.0,62.21085,61.15,1.0,13.55,2.816806956,19.495,48.4
26.44,10.0,-3.85935969167,26.44,29.81,1.766,7.810941218,0.995,1.61,0.5501,0.0,32.0,-2.938333333,32.5,1.0,18.8,722.66,0.0,146.26515999999995,120.075,1.0,32.5,4.029242578,34.7633333333,9.275
25.56,10.0,-7.3857883715625,25.45333333333333,19.33,1.564,6.756354947666668,0.70375,3.9,3.6,0.3333333333333333,128.0,-0.4678125,20.275,1.6666666666666667,19.7,302.91,0.0,113.70646,34.875,0.375,20.03333333333333,3.4024868866666664,22.2,37.27500000000001
17.996,6.0,-8.332302209584999,20.435666666666666,14.296666666666667,1.6059999999999999,5.9482037373333325,0.445,5.081250000000002,4.800000000002501,0.3333333333333333,470.0,-0.35187500000000005,12.1375,1.6666666666666667,10.0,1814.0,7.9375e-07,81.99897066666666,57.0125,0.5,15.466666666666667,3.005245168,22.235,48.325
17.12057142857143,0.0,-3.625988042857143,21.186,22.31,1.97,6.690183225499999,0.4892857142857143,4.871428571428571,25.450000000000006,0.0,280.0,-0.1514285714285714,10.67142857142857,0.0,22.3,1115.0,0.0,24.545091,-234.0,0.9285714285714286,26.1,3.3677499025,37.77,200.0
25.34545454545455,10.0,-5.2435538755472715,25.426666666666666,17.166666666666668,1.7,6.319709567666668,0.8227272727272728,4.340909090909092,22.53636363636364,0.0,164.0,-1.0957053291818182,20.454545454545453,1.0,21.7,544.4,8.457836990590909e-05,109.15481499999999,83.01818181818182,0.0,19.766666666666666,3.201668311,32.95,150.81272727272727
20.585666666666672,8.0,-7.439114751390001,20.585666666666672,11.54,1.429,5.573457095,0.52,4.85,7.066666666668332,0.3333333333333333,337.0,-0.3508333333333333,12.2,1.6666666666666667,13.4,1728.0,0.19846490000000006,54.13692666666667,78.0,0.0,12.2,2.8285815186666663,18.18,57.13333333333334
25.17,1.0,-4.139464141666666,25.655,27.195,1.8769999999999998,7.4505605145,0.7466666666666667,3.856666666666667,25.76666666666667,0.5,20.5,0.4841666666666666,23.53333333333333,2.5,23.1,933.47,0.0,82.9435043,46.66666666666667,0.3333333333333333,27.0,3.7003469294999998,36.8975,162.5
25.075,8.0,-8.403084025,25.17,16.03,1.43,6.3414933950000005,0.6625000000000001,5.062500000000001,19.275,0.0,147.0,0.225,13.025,0.0,8.2,2237.0,0.0,141.92668999999998,105.0,0.0,14.55,3.159791673,18.12,126.875
25.5412,10.0,-3.101071751666,25.62333333333333,21.586666666666666,1.9,6.969261278333333,0.8200000000000001,4.54,33.3000006,0.0,110.0,-0.8256666666,22.52,1.3333333333333333,71.0,370.87,0.0,97.53211276,168.18400000000003,0.0,26.266666666666666,3.561807545,29.2433333333,230.38
25.80333333333333,10.0,-6.3888124234466686,25.80333333333333,17.556666666666665,1.59,6.4372109706666665,0.6866666666666668,4.833333333333334,4.166666666666666,0.0,131.0,-1.4658620690000002,19.166666666666664,1.0,21.7,903.78,0.00010337356321833333,123.92734833333333,102.1,0.0,19.166666666666664,3.2826771210000003,31.56,34.57333333333333
25.77333333333333,10.0,-6.273835898333334,25.67,18.61,1.6,6.640215014500001,0.7066666666666667,4.783333333333333,7.433333333333334,0.0,33.0,-0.10833333333333334,17.53333333333333,0.0,11.8,1828.05,0.0,98.822,56.66666666666667,0.3333333333333333,18.95,3.329546252,23.195,55.43333333333334
27.246,10.0,-4.137600505553333,26.789,23.97,1.7730000000000001,7.189177985500001,0.97,3.856666666666667,17.0,0.0,15.299999999999995,-0.01,26.7,0.0,14.2,1337.33,0.0,179.7332845,107.58,0.6666666666666666,24.25,3.594260665,31.24,112.8
24.7776,7.0,-6.750783794,25.33466666666667,19.58333333333333,1.757,6.681604712666668,0.516,5.024,6.2,0.0,425.0,-3.185095238,19.28,1.0,127.0,317.3,0.0,99.76758733333332,82.68,0.6000000000000001,21.166666666666668,3.500493947,30.585,49.754
26.1245,10.0,-2.1105035475,26.1245,31.535,1.97,7.935953464000001,1.295,3.225,18.45,0.5,9.0,-0.8049999999999999,36.3,2.5,29.9,577.0,0.0,122.23065,-63.0,0.5,36.3,4.001409531,37.77,123.05
25.49,10.0,-1.2716294639285717,26.09,33.535,2.15,7.778056268999999,0.777142857142857,3.978571428571428,16.049999999999994,0.0,80.0,0.09142857142857144,18.021428571428565,0.0,30.2,692.68,0.0,76.5,-12.0,0.9285714285714286,35.55,3.901324478,54.23,107.96642857142857
25.948,9.0,-5.343524391943333,25.948,20.146666666666672,1.7730000000000001,6.7513201983333335,0.61,4.803333333333334,3.5,0.0,170.0,-2.796746031666667,21.86666666666667,1.0,127.0,317.3,0.0,129.51925400000002,109.0,0.3333333333333333,21.86666666666667,3.5457609330000004,31.24,27.511666666666667
24.9245,8.0,-4.397958915,24.9245,18.41,1.6,6.60905039,0.6950000000000001,4.425000000000002,22.7,0.0,285.6,0.145,17.45,0.0,24.8,923.0,0.0,63.60525,-55.0,0.5,17.45,3.293830681,22.89,153.0
28.504,0.0,-3.55558548875,28.212666666666664,37.63,2.48,7.533059636333332,1.2375,1.5750000000000002,21.375,0.3333333333333333,68.5,-1.298125,36.05,2.333333333333333,780.0,54.8,0.0,42.8162462,93.5225,0.0,42.3,3.832805466333333,90.7225,73.9337
19.531,5.0,-8.479989097499999,23.202333333333332,18.306666666666665,1.8019999999999998,6.362383602333332,0.49,5.0825,4.5600000000000005,0.0,315.0,0.625,14.9,1.3333333333333333,4.8,1586.0,0.0,88.4069,97.65,0.75,18.0,3.1329796326666663,32.05,37.15
28.3448,10.0,-4.033518475,27.656,33.61000000000001,2.22,7.591522697666668,1.3299999999999998,1.294,0.74,0.0,21.0,-1.673,30.0,1.6666666666666663,780.0,54.8,0.0,120.76893333333334,96.26,0.0,38.46666666666667,3.8996636856666655,63.59,5.41444
22.344,7.0,-5.6263425620000005,23.91333333333333,20.64,1.825,6.684759395666668,0.514,4.476000000000001,3.8602399999999992,0.0,178.0,-3.5330000000000004,21.1,1.3333333333333333,13.0,1071.0,0.30969424,75.71156500000002,104.16,0.2,21.83333333333333,3.4628836560000003,37.24,111.08
24.771,10.0,-6.818302397669999,24.771,14.665,1.37,6.111124685499999,0.6000000000000001,4.5,0.2500015,0.0,83.0,-2.0812931035,17.2,2.0,21.7,1211.4,0.0001550603448275,63.789022499999994,60.0,0.0,17.2,3.17057199,23.005,33.86
26.61333333333333,9.0,-5.540217701666667,26.99,22.875,1.757,7.0562844075,0.7533333333333333,4.840000000000002,6.666666666666668,0.0,102.0,0.065,20.266666666666666,0.0,9.4,1770.0,0.0,181.1715,153.53333333333333,0.3333333333333333,22.85,3.5243817660000003,30.585,52.49999999999999
53.375,10.0,-1.27318018125,53.375,57.1,2.48,9.3289675685,1.785,1.05,23.9,0.0,0.0,-3.00125,79.05,0.5,91.0,265.8,0.0,82.6859,185.745,0.0,79.05,4.7767006115,90.7225,29.160999999999998
26.215999999999998,0.0,-2.5712541055566667,26.8895,27.5,1.7819999999999998,7.5817993774999985,0.8733333333333333,3.37,15.233333333333333,0.0,12.6,0.121111111,26.23333333333333,0.0,24.8,923.0,0.0,91.615175,-136.66666666666669,1.0,27.65,3.7831620885,31.7366666667,107.7
25.626666666666665,10.0,-2.5566876166666663,25.626666666666665,32.17,2.15,7.814722363333333,0.9266666666666667,3.216666666666667,6.433333333333334,0.0,57.0,-1.9577777776666665,35.933333333333344,1.0,46.0,453.69,0.0,72.107,-2.4000000000000057,0.0,35.933333333333344,3.988035853666666,54.23,37.51000000000001
26.017,10.0,-3.643573471363637,26.00966666666667,21.696666666666665,1.97,6.8224835236666665,0.749090909090909,4.077272727272727,14.5,0.3333333333333333,197.0,-0.5890909090909089,23.081818181818186,1.6666666666666667,22.3,302.91,0.2165071636363637,56.1648,8.363636363636367,0.0,24.833333333333336,3.441292544,37.77,102.2909090909091
24.31466666666667,7.0,-7.456789910833335,24.31466666666667,14.97,1.4480000000000002,6.205064934,0.4666666666666667,4.916666666666666,5.833333333333334,0.0,425.0,-2.6200793650000005,16.833333333333336,1.0,127.0,317.3,7.5111111111e-06,59.970254000000004,67.23333333333333,0.6666666666666666,16.833333333333336,3.2603767716666665,22.5702380952,46.37833333333333
26.7775,10.0,-1.92881069,26.765,38.67,2.15,8.385760462499999,1.145,2.775,4.6,0.5,1.0,-0.9475,48.525,2.5,32.1,429.75,0.0,101.219,-118.75,0.0,41.05,4.2081362295,54.23,23.0475
25.64371428571429,0.0,-3.91037185,25.947000000000006,38.875,2.22,8.077012449,0.7057142857142857,4.1657142857142855,1.1999999999999995,0.0,8.0,-4.80585034,37.714285714285715,1.5,127.0,317.3,0.0,84.15038100000001,18.68571428571429,0.0,40.85,4.2947449735,63.59,8.02
11.912,0.0,-9.86357167375,11.912,15.405,1.51,6.2653379639999995,0.515,4.675,0.35000000000000003,0.0,92.0,-4.9201190475,19.45,1.5,127.0,317.3,0.15900181875,137.486881,35.85,0.0,19.45,3.4337012000000002,22.5702380952,3.4875000000000003
25.245,10.0,-6.789221475085,25.333333333333336,17.456666666666667,1.75,6.4095064896666685,0.8,4.8375,12.825,0.0,310.0,0.10810344825,16.375,1.3333333333333333,28.8,600.61,7.753017241375e-05,121.68118166666666,87.5,0.0,18.0,3.199679030333333,28.11,85.78
24.88466666666667,6.0,-7.880097579166668,24.88466666666667,15.586666666666664,1.564,6.233611597,0.5166666666666667,4.693333333333333,4.866666666666666,0.0,206.0,-2.913412698333333,17.666666666666664,1.0,127.0,317.3,0.7035542666666667,88.43625399999998,31.9,0.3333333333333333,17.666666666666664,3.2935093733333334,22.5702380952,34.47833333333333
